accession	fastq_ftp	fastq_md5	host_tax_id	instrument_platform	instrument_model	host_sex	library_layout	library_selection	project_name	run_accession	sample_accession	sample_title	sex	scientific_name
SAMEA2821681	ftp.sra.ebi.ac.uk/vol1/fastq/ERR657/ERR657752/ERR657752_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR657/ERR657752/ERR657752_2.fastq.gz	dea14cbd35a4ad594e682b9fb53ce445;8c51534a64a959797f8bb1a6d8cca542		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		ERR657752	SAMEA2821681	CGG10023		Equus caballus
SAMEA2821681	ftp.sra.ebi.ac.uk/vol1/fastq/ERR657/ERR657753/ERR657753_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR657/ERR657753/ERR657753_2.fastq.gz	40f2b5ed1df82ae24cd43ca099d80d7f;ba8daa94b333b398643e7e9cfc0068f1		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		ERR657753	SAMEA2821681	CGG10023		Equus caballus
SAMEA2821681	ftp.sra.ebi.ac.uk/vol1/fastq/ERR657/ERR657754/ERR657754_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR657/ERR657754/ERR657754_2.fastq.gz	d3cf1709f33cf958a90d629a0777aab3;32f73a6cd672accc1c55a0a4626c7342		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		ERR657754	SAMEA2821681	CGG10023		Equus caballus
SAMEA2821681	ftp.sra.ebi.ac.uk/vol1/fastq/ERR657/ERR657755/ERR657755_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR657/ERR657755/ERR657755_2.fastq.gz	441cdf1856c6e368db51dfd34bdc0a86;b626564dfc60525c84e7465ac7f262b8		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		ERR657755	SAMEA2821681	CGG10023		Equus caballus
SAMEA2821681	ftp.sra.ebi.ac.uk/vol1/fastq/ERR657/ERR657756/ERR657756_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR657/ERR657756/ERR657756_2.fastq.gz	142ed9e90b6d6773c345073c46e64b89;aeb9cf5372393519fe30df3cc4c04cef		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		ERR657756	SAMEA2821681	CGG10023		Equus caballus
SAMEA2821681	ftp.sra.ebi.ac.uk/vol1/fastq/ERR657/ERR657757/ERR657757_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR657/ERR657757/ERR657757_2.fastq.gz	080b9ae3ec09f0155c54debf5faebddd;e923eb9ce2d227e4c600cd824ec11b2b		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		ERR657757	SAMEA2821681	CGG10023		Equus caballus
SAMEA2821681	ftp.sra.ebi.ac.uk/vol1/fastq/ERR657/ERR657758/ERR657758_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR657/ERR657758/ERR657758_2.fastq.gz	8704737b070ea3e74885f91a6b07bc7d;6e6486cd46775335bc06ebf1f7c0feb5		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		ERR657758	SAMEA2821681	CGG10023		Equus caballus
SAMEA2821681	ftp.sra.ebi.ac.uk/vol1/fastq/ERR657/ERR657889/ERR657889_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR657/ERR657889/ERR657889_2.fastq.gz	281cb54d2bd37737ca9cb2cd645bacea;7e67407506800425bb8344ab2804652f		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		ERR657889	SAMEA2821681	CGG10023		Equus caballus
SAMEA3311207	ftp.sra.ebi.ac.uk/vol1/fastq/ERR793/ERR793393/ERR793393.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR793/ERR793393/ERR793393_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR793/ERR793393/ERR793393_2.fastq.gz	eced7d092d667d1b270df7fea343110b;71242de52471b333eda040e859498555;fde2b025dde284e06003192575f98407		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		ERR793393	SAMEA3311207	A novel KIT variant in an Icelandic horse with white spotted coat colour		Equus caballus
SAMEA3355589	ftp.sra.ebi.ac.uk/vol1/fastq/ERR863/ERR863167/ERR863167.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR863/ERR863167/ERR863167_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR863/ERR863167/ERR863167_2.fastq.gz	205fe0ea792fd268695994c804e3b43b;6ac866066e3a63aa4cfa6340c3339676;3b09ee423edafa229144ee153e24fae4		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		ERR863167	SAMEA3355589	A novel KIT variant in an Icelandic horse with white spotted coat colour		Equus caballus
SAMEA3367609	ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868003/ERR868003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868003/ERR868003_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868003/ERR868003_2.fastq.gz	be4eeb0d69e3162078b42a8e1c591b97;b0bb9372373d689d90e3f7aa195e11e0;c7303cfa7a72b8040f2478047ce92c32		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		ERR868003	SAMEA3367609	A non-synonymous HMGA2 variant decreases height in Shetland ponies and other small horses		Equus caballus
SAMEA3367610	ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868004/ERR868004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868004/ERR868004_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868004/ERR868004_2.fastq.gz	6c64b44b285bb0b13f21a5e5075fa955;187efa943d774c354b31bec128d6a727;7c943dc954867189d6e6d1c56d291c92		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		ERR868004	SAMEA3367610	A non-synonymous HMGA2 variant decreases height in Shetland ponies and other small horses		Equus caballus
SAMEA3475186	ftp.sra.ebi.ac.uk/vol1/fastq/ERR953/ERR953404/ERR953404_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR953/ERR953404/ERR953404_2.fastq.gz	4bd856a211c0d2dfd51af8ce4b74462e;f62d9041c47205841012c1874343f623		ILLUMINA	Illumina HiSeq 2000		PAIRED	unspecified		ERR953404	SAMEA3475186	American Miniature Horse		Equus caballus
SAMEA3475276	ftp.sra.ebi.ac.uk/vol1/fastq/ERR953/ERR953411/ERR953411_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR953/ERR953411/ERR953411_2.fastq.gz	1ab84999379f5c5e1d4f0b4d88ae127e;dc1fe1ea32beb6d40e429712c557e0c2		ILLUMINA	Illumina HiSeq 2500		PAIRED	unspecified		ERR953411	SAMEA3475276	Percheron horse		Equus caballus
SAMEA3475296	ftp.sra.ebi.ac.uk/vol1/fastq/ERR953/ERR953412/ERR953412_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR953/ERR953412/ERR953412_2.fastq.gz	a2a476c68b3663324a8e353763771fdf;ce406e478831b8aa1b631ee4c5f799dc		ILLUMINA	Illumina HiSeq 2500		PAIRED	unspecified		ERR953412	SAMEA3475296	Arabian Horse		Equus caballus
SAMEA3475316	ftp.sra.ebi.ac.uk/vol1/fastq/ERR953/ERR953413/ERR953413_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR953/ERR953413/ERR953413_2.fastq.gz	79d2a42ee66cd89f1198be1afab882e0;d6b16b560b006c6b965d6b6619d75f8f		ILLUMINA	Illumina HiSeq 2500		PAIRED	unspecified		ERR953413	SAMEA3475316	Tennessee Walking Horse		Equus caballus
SAMEA3498896	ftp.sra.ebi.ac.uk/vol1/fastq/ERR978/ERR978596/ERR978596_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR978/ERR978596/ERR978596_2.fastq.gz	8374923c5369f5059c04da28ac7444f6;03eec9edc6b4475a3527d015f0da871d		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		ERR978596	SAMEA3498896	Franches-Montagnes horses	male	Equus caballus
SAMEA3498899	ftp.sra.ebi.ac.uk/vol1/fastq/ERR978/ERR978597/ERR978597_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR978/ERR978597/ERR978597_2.fastq.gz	34b2bd4f2318e3c7cff14a6ff62cad6d;222307468ef4ac9edde39a8d29e279b5		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		ERR978597	SAMEA3498899	Franches-Montagnes horses	male	Equus caballus
SAMEA3498895	ftp.sra.ebi.ac.uk/vol1/fastq/ERR978/ERR978598/ERR978598_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR978/ERR978598/ERR978598_2.fastq.gz	87d54761ec84d21bba5dbb88355d3780;ecb5b4a851a1e62476a449f72b3ccaef		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		ERR978598	SAMEA3498895	Franches-Montagnes horses	male	Equus caballus
SAMEA3498898	ftp.sra.ebi.ac.uk/vol1/fastq/ERR978/ERR978599/ERR978599_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR978/ERR978599/ERR978599_2.fastq.gz	5dc5b1344a07873be1c10f8580bb6302;d3c19e4822ee23f7338a11bfd6ee5c07		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		ERR978599	SAMEA3498898	Franches-Montagnes horses	male	Equus caballus
SAMEA3498893	ftp.sra.ebi.ac.uk/vol1/fastq/ERR978/ERR978600/ERR978600_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR978/ERR978600/ERR978600_2.fastq.gz	eadcb634087574f9c60df2a3e990acce;6f7865d0878a0657596d58266420a8cd		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		ERR978600	SAMEA3498893	Franches-Montagnes horses	male	Equus caballus
SAMEA3498892	ftp.sra.ebi.ac.uk/vol1/fastq/ERR978/ERR978601/ERR978601_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR978/ERR978601/ERR978601_2.fastq.gz	fd94e4653b8d7b39e0bb49d7fbc081e0;a8b4412d55b189b5e39714146ce4786e		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		ERR978601	SAMEA3498892	Franches-Montagnes horses	male	Equus caballus
SAMEA3498897	ftp.sra.ebi.ac.uk/vol1/fastq/ERR978/ERR978602/ERR978602_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR978/ERR978602/ERR978602_2.fastq.gz	5f154b0187aef7cd5fd43dd5af6a6c2b;0f2d0adbc8ab32279e215d29627c0e74		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		ERR978602	SAMEA3498897	Franches-Montagnes horses	male	Equus caballus
SAMEA3498888	ftp.sra.ebi.ac.uk/vol1/fastq/ERR978/ERR978603/ERR978603_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR978/ERR978603/ERR978603_2.fastq.gz	f5ac8dc0238599184b2cb50e8ac22cf1;6588aff97a17e423a2170267a82652a8		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		ERR978603	SAMEA3498888	Franches-Montagnes horses	male	Equus caballus
SAMEA3498888	ftp.sra.ebi.ac.uk/vol1/fastq/ERR978/ERR978604/ERR978604_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR978/ERR978604/ERR978604_2.fastq.gz	c0b2b46e492423d51898f8b415277c03;85b81d181509fda2d67547123ee91e94		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		ERR978604	SAMEA3498888	Franches-Montagnes horses	male	Equus caballus
SAMEA3498889	ftp.sra.ebi.ac.uk/vol1/fastq/ERR978/ERR978605/ERR978605_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR978/ERR978605/ERR978605_2.fastq.gz	d48d18fac3cd2081d2535e0a66c930f2;46fa6ce75528eb03d382c83d0fd401bd		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		ERR978605	SAMEA3498889	Franches-Montagnes horses	male	Equus caballus
SAMEA3498890	ftp.sra.ebi.ac.uk/vol1/fastq/ERR978/ERR978606/ERR978606_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR978/ERR978606/ERR978606_2.fastq.gz	2e00ab7e05a1c7823a31035b555b85b4;ba0ff6481ddcc29f9cb2ea33655b38e7		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		ERR978606	SAMEA3498890	Franches-Montagnes horses	male	Equus caballus
SAMEA3498894	ftp.sra.ebi.ac.uk/vol1/fastq/ERR978/ERR978607/ERR978607_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR978/ERR978607/ERR978607_2.fastq.gz	d6f823bc313694b4db800e5ea7ba0b46;09e5968d2e62cfcf78647162b25074fe		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		ERR978607	SAMEA3498894	Franches-Montagnes horses	male	Equus caballus
SAMEA3498891	ftp.sra.ebi.ac.uk/vol1/fastq/ERR978/ERR978608/ERR978608_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR978/ERR978608/ERR978608_2.fastq.gz	b010b5d6c54389eb7ef688e39d05dab9;2da791ef5ff566ab1abf6f41a67aa616		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		ERR978608	SAMEA3498891	Franches-Montagnes horses	male	Equus caballus
SAMEA3498601	ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979241/ERR979241_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979241/ERR979241_2.fastq.gz	51f8612f81d8341cebce07219b469d82;15da2864b50b0e548125bed633aef602		ILLUMINA	Illumina HiSeq 2500		PAIRED	RANDOM		ERR979241	SAMEA3498601	Emgl1	female	Equus caballus
SAMEA3498601	ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979242/ERR979242_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979242/ERR979242_2.fastq.gz	2e22a040980effd5b2433e39003d3338;4c66560adf16e4f7853eb646c2382e47		ILLUMINA	Illumina HiSeq 2500		PAIRED	RANDOM		ERR979242	SAMEA3498601	Emgl1	female	Equus caballus
SAMEA3498601	ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979243/ERR979243_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979243/ERR979243_2.fastq.gz	5490bdd1058b63ba7d98f773b4aff608;999b4ad6ec8141f27f5ad57ea3890db6		ILLUMINA	Illumina HiSeq 2500		PAIRED	RANDOM		ERR979243	SAMEA3498601	Emgl1	female	Equus caballus
SAMEA3498601	ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979244/ERR979244_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979244/ERR979244_2.fastq.gz	6518751672fae88b5be3681c325f6b7b;4c092015101fbdeea7b78296cdaa85e1		ILLUMINA	Illumina HiSeq 2500		PAIRED	RANDOM		ERR979244	SAMEA3498601	Emgl1	female	Equus caballus
SAMEA3498601	ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979245/ERR979245_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979245/ERR979245_2.fastq.gz	faa6aea177e36779fc9bd3f49bf68790;441d9490ffbfd683d8c2c1881b89f452		ILLUMINA	Illumina HiSeq 2500		PAIRED	RANDOM		ERR979245	SAMEA3498601	Emgl1	female	Equus caballus
SAMEA3498601	ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979246/ERR979246_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979246/ERR979246_2.fastq.gz	113c3a0a567aa4f4db348d844201fb24;3a0d4bc619d34d344fd919824f2a1204		ILLUMINA	Illumina HiSeq 2500		PAIRED	RANDOM		ERR979246	SAMEA3498601	Emgl1	female	Equus caballus
SAMEA3498602	ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979266/ERR979266_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979266/ERR979266_2.fastq.gz	8b006f64fbf8e4a1b55d4fad3b3fd999;5a0e5ace4acab5ebb397f5f3e4afd996		ILLUMINA	Illumina HiSeq 2500		PAIRED	RANDOM		ERR979266	SAMEA3498602	Emgl3	female	Equus caballus
SAMEA3498602	ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979267/ERR979267_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979267/ERR979267_2.fastq.gz	2947b5c6e0802f2fdab5cf7760b312dc;1345e3446e550291f3238f5fc1aafd8c		ILLUMINA	Illumina HiSeq 2500		PAIRED	RANDOM		ERR979267	SAMEA3498602	Emgl3	female	Equus caballus
SAMEA3498602	ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979268/ERR979268_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979268/ERR979268_2.fastq.gz	a4322a95f37aba2178d2e3625c242f48;92be32465ba4eb2dcb55f152db5ca75e		ILLUMINA	Illumina HiSeq 2500		PAIRED	RANDOM		ERR979268	SAMEA3498602	Emgl3	female	Equus caballus
SAMEA3498602	ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979269/ERR979269_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979269/ERR979269_2.fastq.gz	7a2942e80706805ded0b38070009cc9e;7edf4e58a97e2722c13600a231589e97		ILLUMINA	Illumina HiSeq 2500		PAIRED	RANDOM		ERR979269	SAMEA3498602	Emgl3	female	Equus caballus
SAMEA3498602	ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979270/ERR979270_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979270/ERR979270_2.fastq.gz	c42ffa58f0cfabed84277e07c4e808c7;bb14ec18b2830d83396299c97c8c669b		ILLUMINA	Illumina HiSeq 2500		PAIRED	RANDOM		ERR979270	SAMEA3498602	Emgl3	female	Equus caballus
SAMEA3498602	ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979271/ERR979271_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979271/ERR979271_2.fastq.gz	80096c287f2867d5987cc751c67ac0ff;0b02bad07267d43a2fd22617357ed9ca		ILLUMINA	Illumina HiSeq 2500		PAIRED	RANDOM		ERR979271	SAMEA3498602	Emgl3	female	Equus caballus
SAMEA3498602	ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979272/ERR979272_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979272/ERR979272_2.fastq.gz	e40b521b5a3c7af3d44266a9bc246ca7;83769b5795ea543df12b10b41cf45e4b		ILLUMINA	Illumina HiSeq 2500		PAIRED	RANDOM		ERR979272	SAMEA3498602	Emgl3	female	Equus caballus
SAMEA3498602	ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979273/ERR979273_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979273/ERR979273_2.fastq.gz	e5f04dec5b61611b484d86341fd71ad8;c821bcf60fac70bfdd6058ef562487b9		ILLUMINA	Illumina HiSeq 2500		PAIRED	RANDOM		ERR979273	SAMEA3498602	Emgl3	female	Equus caballus
SAMEA3498582	ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979344/ERR979344_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979344/ERR979344_2.fastq.gz	e7114de9045ac96b19c8e8b4156ee561;93f94235e3580521417482a4b4beb15e		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		ERR979344	SAMEA3498582	KB7754	male	Equus caballus
SAMEA3498582	ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979345/ERR979345_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979345/ERR979345_2.fastq.gz	f70cae2908e98bdd264452920774daf7;06cfb3c6281c1b0e36a45f2cf331365c		ILLUMINA	Illumina HiSeq 2500		PAIRED	RANDOM		ERR979345	SAMEA3498582	KB7754	male	Equus caballus
SAMEA3498582	ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979346/ERR979346_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979346/ERR979346_2.fastq.gz	03dd53558db55491b118138760e0e37e;2c42347e16d00c1f01881b0bd91515db		ILLUMINA	Illumina HiSeq 2500		PAIRED	RANDOM		ERR979346	SAMEA3498582	KB7754	male	Equus caballus
SAMEA3498582	ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979347/ERR979347_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979347/ERR979347_2.fastq.gz	c5273fb2826c32a64c19c1df7596ce9d;c3da43de4fe01c6f7a66973f72173b77		ILLUMINA	Illumina HiSeq 2500		PAIRED	RANDOM		ERR979347	SAMEA3498582	KB7754	male	Equus caballus
SAMEA3498582	ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979348/ERR979348_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979348/ERR979348_2.fastq.gz	3528022ee5da98179b86eda37df96e55;a3e37a583d00809767da1dd9834f4ac8		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		ERR979348	SAMEA3498582	KB7754	male	Equus caballus
SAMEA3498582	ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979349/ERR979349_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979349/ERR979349_2.fastq.gz	241eb9da5fe22e8fb89fb694601b6ae6;f5c58b26cb4fc0dcba29c6b714ac807b		ILLUMINA	Illumina HiSeq 2500		PAIRED	RANDOM		ERR979349	SAMEA3498582	KB7754	male	Equus caballus
SAMEA3498582	ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979350/ERR979350_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979350/ERR979350_2.fastq.gz	67695dd289eee1b3b0f65c503608d77c;79151845019b7ccfed05e6c23ed9f563		ILLUMINA	Illumina HiSeq 2500		PAIRED	RANDOM		ERR979350	SAMEA3498582	KB7754	male	Equus caballus
SAMEA3498582	ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979351/ERR979351_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979351/ERR979351_2.fastq.gz	90ccc0970db6c85cc86e4fcf4017c4d2;13069e01bacdb612164309faa399647b		ILLUMINA	Illumina HiSeq 2500		PAIRED	RANDOM		ERR979351	SAMEA3498582	KB7754	male	Equus caballus
SAMEA3498582	ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979352/ERR979352_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979352/ERR979352_2.fastq.gz	ade0a3567c0126774f025828e3104d74;d1fd773c48c4448041a86bb01e93a320		ILLUMINA	Illumina HiSeq 2500		PAIRED	RANDOM		ERR979352	SAMEA3498582	KB7754	male	Equus caballus
SAMEA3498582	ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979353/ERR979353_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979353/ERR979353_2.fastq.gz	fde7d4c9fcca2b9e5822c361e9c75177;243a7c520f7e499faf792f8973902dab		ILLUMINA	Illumina HiSeq 2500		PAIRED	RANDOM		ERR979353	SAMEA3498582	KB7754	male	Equus caballus
SAMEA3498582	ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979354/ERR979354_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979354/ERR979354_2.fastq.gz	712e8d68f91454c455bade3201bfa28a;8187060c1534f658d0d99b5ca244ca17		ILLUMINA	Illumina HiSeq 2500		PAIRED	RANDOM		ERR979354	SAMEA3498582	KB7754	male	Equus caballus
SAMEA3498582	ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979355/ERR979355_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979355/ERR979355_2.fastq.gz	89ef6c84d726f9226481d71faab3b550;a17e219e2ba1b0fb94f3ef8dbf344d61		ILLUMINA	Illumina HiSeq 2500		PAIRED	RANDOM		ERR979355	SAMEA3498582	KB7754	male	Equus caballus
SAMEA3498582	ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979356/ERR979356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979356/ERR979356_2.fastq.gz	d6f836af6ff0d440a1fe0880a61fa2bd;8cae1156888cee957dc26460b3f9dec4		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		ERR979356	SAMEA3498582	KB7754	male	Equus caballus
SAMEA3498582	ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979357/ERR979357_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979357/ERR979357_2.fastq.gz	51bd5c9ad2bb667d3f821d769b67e1ba;b678cecf5e9377cf44a8c632961b304c		ILLUMINA	Illumina HiSeq 2500		PAIRED	RANDOM		ERR979357	SAMEA3498582	KB7754	male	Equus caballus
SAMEA3498582	ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979358/ERR979358_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979358/ERR979358_2.fastq.gz	64bb72f6e379c1d5b072d04da410e648;6cb991537b188c4fea345f20f6a4b785		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		ERR979358	SAMEA3498582	KB7754	male	Equus caballus
SAMEA3498582	ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979359/ERR979359_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979359/ERR979359_2.fastq.gz	ffd35df31ecb77a78d4c125259fee45f;8e6b9c00f654a284fd280e518d232088		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		ERR979359	SAMEA3498582	KB7754	male	Equus caballus
SAMEA3498582	ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979360/ERR979360_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979360/ERR979360_2.fastq.gz	16d5df202e0d4ede0963a48133febcc6;729756f6f50ecf6601c9b3d397a545c5		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		ERR979360	SAMEA3498582	KB7754	male	Equus caballus
SAMEA3498582	ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979361/ERR979361_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979361/ERR979361_2.fastq.gz	1ac8b2dfacd6829bf678e35cd6a247dc;655e3c1afa83883b47b2726c27940c48		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		ERR979361	SAMEA3498582	KB7754	male	Equus caballus
SAMEA3498582	ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979362/ERR979362_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979362/ERR979362_2.fastq.gz	edef6bf7b4480d413342bd1030499869;f5d1e2b04b38aa29bd2de5b544dac4cd		ILLUMINA	Illumina HiSeq 2500		PAIRED	RANDOM		ERR979362	SAMEA3498582	KB7754	male	Equus caballus
